sid,sentence
548,“she times them ill.”
549,"“I do not cough for my own amusement,” replied Kitty, fretfully."
550,"“When is your next ball to be, Lizzy?”"
551,“To-morrow fortnight.”
552,"“Ay, so it is,” cried her mother, “and Mrs."
553,Long does not come back till the day before;
554,"so, it will be impossible for her to introduce him, for she will not know him herself.”"
555,"“Then, my dear, you may have the advantage of your friend, and introduce Mr."
556,Bingley to her .”
557,"“Impossible, Mr."
558,"Bennet, impossible, when I am not acquainted with him myself;"
559,how can you be so teasing?”
560,“I honour your circumspection.
561,A fortnight’s acquaintance is certainly very little.
562,One cannot know what a man really is by the end of a fortnight.
563,"But if we do not venture, somebody else will;"
564,"and after all, Mrs."
565,Long and her nieces must stand their chance;
566,"and, therefore, as she will think it an act of kindness, if you decline the office, I will take it on myself.”"
567,The girls stared at their father.
568,Mrs.
569,"Bennet said only, “Nonsense, nonsense!”"
570,“What can be the meaning of that emphatic exclamation?”
571,cried he.
572,"“Do you consider the forms of introduction, and the stress that is laid on them, as nonsense?"
573,I cannot quite agree with you there .
574,"What say you, Mary?"
575,"For you are a young lady of deep reflection, I know, and read great books, and make extracts.”"
576,"Mary wished to say something very sensible, but knew not how."
577,"“While Mary is adjusting her ideas,” he continued, “let us return to Mr. Bingley.”"
578,“I am sick of Mr.
579,"Bingley,” cried his wife."
580,“I am sorry to hear that ;
581,but why did you not tell me so before?
582,"If I had known as much this morning, I certainly would not have called on him."
583,It is very unlucky;
584,"but as I have actually paid the visit, we cannot escape the acquaintance now.”"
585,The astonishment of the ladies was just what he wished—that of Mrs. Bennet
586,perhaps surpassing the rest;
587,"though when the first tumult of joy was over, she began to declare that it was what she had expected all the while."
588,"“How good it was in you, my dear Mr."
589,Bennet!
590,But I knew I should persuade you at last.
591,I was sure you loved your girls too well to neglect such an acquaintance.
592,"Well, how pleased I am!"
593,"And it is such a good joke, too, that you should have gone this morning, and never said a word about it till now.”"
594,"“Now, Kitty, you may cough as much as you choose,” said Mr."
595,Bennet;
596,"and, as he spoke, he left the room, fatigued with the raptures of his wife."
597,"“What an excellent father you have, girls,” said she, when the door was shut."
598,“I do not know how you will ever make him amends for his kindness; or
599,"me either, for that matter."
600,"At our time of life, it is not so pleasant, I can tell you, to be making new acquaintances every day;"
601,but for your sakes we would do anything.
602,"Lydia, my love, though you are the youngest, I dare say Mr."
603,Bingley will dance with you at the next ball.”
604,"“Oh,” said Lydia, stoutly, “I am not afraid;"
605,"for though I am the youngest, I’m the tallest.”"
606,The rest of the evening was spent in conjecturing how soon he would return Mr.
607,"Bennet’s visit, and determining when they should ask him to dinner."
608,“I’m the tallest ”
609,He rode a black horse.
610,CHAPTER III.
612,OT all that Mrs.
613,"Bennet, however, with the assistance of her five daughters, could ask on the subject, was sufficient to draw from her husband any satisfactory description of Mr."
614,Bingley.
615,"They attacked him in various ways, with barefaced questions, ingenious suppositions, and distant surmises;"
616,but he eluded the skill of them all;
617,"and they were at last obliged to accept the second-hand intelligence of their neighbour, Lady Lucas."
618,Her report was highly favourable.
619,Sir William had been delighted with him.
620,"He was quite young, wonderfully handsome, extremely agreeable, and, to crown the whole, he meant to be at the next assembly with a large party."
621,Nothing could be more delightful!
622,To be fond of dancing was a certain step towards falling in love;
623,and very lively hopes of Mr.
624,Bingley’s heart were entertained.
625,"“If I can but see one of my daughters happily settled at Netherfield,” said Mrs."
626,"Bennet to her husband, “and all the others equally well married, I shall have nothing to wish for.”"
627,In a few days Mr.
628,Bingley returned Mr.
629,"Bennet’s visit, and sat about ten minutes with him in his library."
630,"He had entertained hopes of being admitted to a sight of the young ladies, of whose beauty he had heard much;"
631,but he saw only the father.
632,"The ladies were somewhat more fortunate, for they had the advantage of ascertaining, from an upper window, that he wore a blue coat and rode a black horse."
633,An invitation to dinner was soon afterwards despatched;
634,and already had Mrs.
635,"Bennet planned the courses that were to do credit to her housekeeping, when an answer arrived which deferred it all."
636,Mr.
637,"Bingley was obliged to be in town the following day, and consequently unable to accept the honour of their invitation, etc."
638,Mrs.
639,Bennet was quite disconcerted.
640,She could not imagine what business he could have in town so soon after his arrival in Hertfordshire;
641,"and she began to fear that he might always be flying about from one place to another, and never settled at Netherfield as he ought to be."
642,Lady Lucas quieted her fears a little by starting the idea of his “When the Party entered” [ Copyright 1894 by George Allen.
643,] being gone to London only to get a large party for the ball;
644,and a report soon followed that Mr.
645,Bingley was to bring twelve ladies and seven gentlemen with him to the assembly.
646,The girls grieved over such a number of ladies;
647,"but were comforted the day before the ball by hearing that, instead of twelve, he had brought only six with him from London, his five sisters and a cousin."
648,"And when the party entered the assembly-room, it consisted of only five altogether:"
649,Mr.
650,"Bingley, his two sisters, the husband of the eldest, and another young man."
651,Mr.
652,Bingley was good-looking and gentlemanlike:
653,"he had a pleasant countenance, and easy, unaffected manners."
